roll,pitch,yaw,accX,accY,accZ
35.56,1.5,95.87,-424.0,-219.0,442.0
32.78,-0.27,-92.68,-472.0,-762.0,506.0
29.64,-2.07,-88.84,-719.0,-345.0,609.0
26.13,-4.03,-84.6,-29.0,-946.0,768.0
22.33,-6.02,-80.13,-247.0,-495.0,736.0
18.25,-7.94,-75.53,-462.0,-952.0,633.0
13.87,-9.62,-70.64,-623.0,-382.0,524.0
9.14,-10.53,-65.29,-820.0,-734.0,424.0
4.28,-10.01,-59.3,-934.0,-999.0,334.0
-0.33,7.18,52.76,-232.0,-6.0,254.0
-4.5,2.84,46.41,-68.0,-572.0,225.0
8.28,1.81,40.42,-150.0,-59.0,280.0
11.61,6.43,34.59,-563.0,-570.0,408.0
14.57,11.39,28.87,-512.0,-998.0,610.0
17.36,16.16,23.54,-70.0,-318.0,873.0
19.79,20.34,18.07,-118.0,-688.0,155.0
21.88,23.87,12.56,-871.0,115.0,431.0
23.77,26.63,7.2,-664.0,914.0,681.0
25.41,28.64,1.83,-498.0,550.0,888.0
,,,,,
-35.33,-34.27,45.56,387.0,631.0,888.0
28.91,-0.07,-91.39,-777.0,-442.0,321.0
27.26,-2.62,-92.31,-930.0,-618.0,672.0
25.24,-5.79,-92.58,-518.0,-36.0,832.0
22.88,-8.78,-91.9,-151.0,-474.0,853.0
20.08,-12.06,-90.72,-327.0,-43.0,831.0
16.97,-15.68,-88.7,-84.0,-3.0,828.0
13.5,-18.78,-85.73,-499.0,-790.0,838.0
9.41,-20.89,-82.03,-538.0,-320.0,831.0
4.9,-22.25,-77.8,-373.0,-76.0,827.0
0.23,-22.42,-73.07,-159.0,-755.0,810.0
-4.5,21.52,68.15,-454.0,-153.0,785.0
-9.59,20.2,62.99,-319.0,-644.0,802.0
-14.73,18.07,57.39,-667.0,-121.0,851.0
-19.67,14.33,51.59,-154.0,-149.0,909.0
-24.19,9.12,45.91,-981.0,-961.0,4.0
-28.41,2.85,40.18,-40.0,-720.0,186.0
32.19,3.27,34.36,-256.0,-169.0,461.0
35.67,8.41,28.38,-35.0,-491.0,799.0
38.57,13.02,22.08,-4.0,-962.0,143.0
40.84,17.52,15.81,-815.0,-116.0,472.0
42.49,21.9,9.89,-838.0,-965.0,778.0
43.62,25.85,4.49,-410.0,-805.0,45.0
,,,,,
-36.68,-37.42,46.54,646.0,61.0,993.0
41.5,-2.0,-98.38,-155.0,651.0,981.0
39.65,-3.36,-97.64,3.0,372.0,839.0
37.58,-4.78,-96.07,142.0,15.0,766.0
35.3,-6.33,-94.14,-53.0,-229.0,753.0
32.84,-8.34,-92.23,-68.0,-582.0,799.0
30.22,-10.72,-90.05,-188.0,-105.0,845.0
27.34,-12.96,-87.4,-359.0,-636.0,893.0
24.18,-15.08,-84.31,-430.0,-11.0,950.0
20.71,-16.92,-80.82,-401.0,-502.0,947.0
17.06,-18.33,-76.98,-218.0,-21.0,906.0
13.26,-19.32,-72.86,-119.0,-306.0,841.0
9.21,-19.73,-68.58,-48.0,-501.0,764.0
5.08,-19.37,-64.06,-255.0,-776.0,681.0
1.04,-17.21,-58.88,-740.0,-816.0,558.0
-2.85,13.31,53.56,-339.0,-659.0,420.0
-6.57,8.73,48.19,-893.0,-699.0,339.0
-9.82,2.79,42.3,-541.0,-560.0,320.0
12.61,4.34,36.73,-382.0,-887.0,410.0
15.56,11.33,31.49,-590.0,-231.0,645.0
18.68,17.14,25.94,-136.0,-924.0,967.0
,,,,,
-41.35,-36.08,41.98,506.0,264.0,324.0
33.26,-3.51,-93.95,-534.0,-544.0,389.0
30.61,-5.44,-91.57,-602.0,-932.0,441.0
27.65,-7.63,-88.79,-523.0,-483.0,442.0
24.54,-9.87,-85.65,-331.0,-954.0,370.0
21.34,-11.75,-82.17,-212.0,-338.0,343.0
18.04,-12.85,-78.23,-88.0,-798.0,467.0
14.55,-13.07,-74.09,-658.0,-208.0,524.0
10.82,-13.62,-69.94,-475.0,-570.0,508.0
6.79,-14.37,-65.52,-427.0,-147.0,482.0
2.5,-14.0,-60.67,-270.0,-473.0,433.0
-1.87,12.3,55.63,-929.0,-480.0,379.0
-6.19,10.25,50.67,-610.0,-442.0,367.0
-10.6,8.12,45.56,-204.0,-408.0,410.0
-14.68,6.12,40.51,-433.0,-162.0,503.0
-18.45,3.37,35.52,-197.0,-688.0,625.0
21.76,0.72,30.66,-362.0,-259.0,775.0
24.59,5.33,26.16,-280.0,-608.0,965.0
27.07,9.44,21.64,-891.0,-40.0,187.0
29.06,13.56,17.03,-825.0,-670.0,422.0
30.52,17.72,12.87,-273.0,-997.0,661.0
31.43,21.58,8.87,-518.0,-110.0,882.0
,,,,,
-33.98,-27.63,40.61,359.0,308.0,448.0
44.52,3.28,88.49,49.0,454.0,659.0
42.37,1.8,90.11,235.0,164.0,695.0
40.04,0.0,91.53,169.0,823.0,772.0
37.58,-2.24,-92.69,285.0,425.0,817.0
35.04,-4.61,-93.42,484.0,112.0,857.0
32.36,-7.15,-93.75,-665.0,-347.0,779.0
29.63,-9.71,-93.25,-10.0,-978.0,711.0
26.65,-12.07,-92.02,-98.0,-552.0,693.0
23.4,-14.45,-90.13,-245.0,-289.0,637.0
19.92,-16.31,-87.38,-508.0,-110.0,563.0
16.25,-17.19,-83.98,-249.0,-861.0,511.0
12.4,-17.4,-80.03,-586.0,-528.0,556.0
8.31,-17.1,-75.45,-251.0,-253.0,872.0
3.99,-15.75,-70.33,-349.0,-887.0,189.0
-0.28,13.61,64.98,-262.0,-247.0,290.0
-4.54,10.87,59.38,-185.0,-494.0,310.0
-8.62,7.73,53.57,-882.0,-486.0,335.0
-12.48,3.79,47.63,-327.0,-251.0,393.0
16.0,1.38,41.72,-897.0,-751.0,506.0
19.2,7.02,36.1,-0.0,-898.0,702.0
22.4,11.99,30.87,-777.0,-5.0,973.0
25.58,16.9,25.48,-833.0,-506.0,313.0
,,,,,
-35.05,-38.54,37.79,658.0,296.0,137.0
57.26,-0.82,-77.15,-643.0,998.0,631.0
54.63,-2.69,-77.12,-719.0,39.0,69.0
51.58,-5.56,-77.44,-199.0,372.0,52.0
48.21,-8.43,-75.97,-542.0,542.0,874.0
44.2,-11.43,-73.42,-561.0,789.0,583.0
39.53,-15.22,-70.79,-406.0,-215.0,270.0
34.23,-18.88,-67.29,-776.0,-243.0,967.0
28.11,-21.5,-62.84,-567.0,-66.0,656.0
21.24,-23.36,-58.18,-720.0,-882.0,372.0
13.79,-24.42,-53.35,-675.0,-793.0,139.0
6.04,-23.78,-47.99,-580.0,-365.0,927.0
-1.46,21.57,42.63,-936.0,-534.0,766.0
-8.51,18.07,37.27,-362.0,-561.0,680.0
-14.62,13.09,31.92,-83.0,-513.0,661.0
-19.74,7.42,26.7,-0.0,-92.0,737.0
-24.25,1.41,21.5,-643.0,-685.0,916.0
28.1,5.02,16.26,-192.0,-275.0,183.0
31.42,11.46,11.14,-918.0,-511.0,531.0
34.33,17.25,6.05,-195.0,-859.0,922.0
36.77,22.11,1.21,-554.0,-329.0,304.0
-38.43,-25.91,3.58,-732.0,-586.0,610.0
-39.25,-28.85,8.26,-394.0,204.0,826.0
,,,,,
-36.56,-30.25,47.75,837.0,841.0,856.0
10.47,-59.56,-68.58,-174.0,-479.0,42.0
2.58,-60.71,-66.13,-908.0,-836.0,572.0
-1.38,56.73,61.24,-653.0,-192.0,457.0
-5.82,50.75,54.87,-613.0,-335.0,76.0
-10.29,41.53,47.18,-10.0,-589.0,609.0
-13.73,31.98,41.44,-98.0,-242.0,941.0
-17.15,24.66,37.36,-110.0,-491.0,995.0
-20.76,17.83,33.56,-510.0,-935.0,981.0
-24.26,10.76,30.48,-555.0,-121.0,2.0
-27.82,3.44,27.63,-327.0,-675.0,133.0
31.63,3.28,24.63,-134.0,-853.0,412.0
35.79,9.2,21.16,-476.0,-146.0,821.0
40.07,14.95,16.51,-190.0,-286.0,325.0
44.41,20.56,10.88,-465.0,-243.0,903.0
48.77,25.74,4.61,-476.0,-995.0,520.0
-52.94,-30.29,2.02,-597.0,-571.0,120.0
-56.74,-34.36,8.89,-246.0,-168.0,674.0
-60.0,-37.7,15.34,-819.0,-618.0,142.0
-62.44,-40.11,20.79,-514.0,-846.0,484.0
,,,,,
-42.38,-31.91,42.72,154.0,975.0,862.0
4.44,-6.24,-52.49,-369.0,-177.0,62.0
-0.79,7.24,49.29,-571.0,-177.0,177.0
-6.21,7.03,45.52,-396.0,-95.0,268.0
-11.43,4.34,41.39,-516.0,-3.0,363.0
16.57,0.7,37.08,-377.0,-418.0,527.0
21.62,6.25,32.98,-642.0,-246.0,810.0
26.88,11.78,28.4,-156.0,-760.0,228.0
31.63,17.18,23.5,-705.0,-563.0,719.0
36.12,22.34,18.17,-612.0,-942.0,262.0
40.33,26.93,12.37,-15.0,-986.0,815.0
43.98,31.21,6.19,-888.0,-951.0,341.0
47.59,35.12,0.19,-785.0,-0.0,864.0
-50.65,-38.35,5.7,-886.0,-924.0,310.0
-52.83,-40.58,11.4,-466.0,29.0,624.0
-53.81,-42.18,16.55,-626.0,833.0,798.0
-53.72,-43.26,20.97,-666.0,651.0,853.0
-52.88,-44.14,25.0,-194.0,412.0,835.0
-52.02,-44.72,28.52,-942.0,47.0,801.0
,,,,,
-41.58,-25.84,47.78,613.0,794.0,362.0
39.63,-10.94,-67.38,-666.0,731.0,935.0
37.23,-11.58,-65.69,-638.0,474.0,871.0
34.28,-12.18,-63.58,-537.0,214.0,231.0
30.84,-14.54,-62.14,-334.0,834.0,468.0
27.21,-17.8,-60.8,-795.0,190.0,57.0
24.05,-21.46,-59.57,-350.0,-348.0,352.0
19.83,-22.61,-56.55,-99.0,-108.0,209.0
14.37,-22.31,-53.43,-741.0,-575.0,184.0
9.3,-23.23,-51.3,-354.0,-239.0,613.0
3.76,-24.16,-48.89,-196.0,-929.0,775.0
-1.97,23.99,46.04,-160.0,-761.0,556.0
-7.69,22.03,42.61,-487.0,-592.0,669.0
-13.13,18.23,38.71,-385.0,-282.0,730.0
-17.98,13.59,34.63,-324.0,-763.0,779.0
-22.37,8.47,30.25,-978.0,-576.0,878.0
-26.24,2.69,26.08,-381.0,-361.0,38.0
30.0,2.87,22.42,-276.0,-880.0,295.0
33.7,7.44,18.8,-901.0,-556.0,624.0
37.23,11.69,15.18,-814.0,-151.0,995.0
40.43,15.51,12.06,-173.0,-432.0,374.0
43.25,19.33,8.6,-631.0,-808.0,753.0
,,,,,
-48.19,-33.91,38.33,-349.0,132.0,850.0
17.56,0.68,61.17,-409.0,-689.0,573.0
14.68,-6.57,-61.63,-763.0,-192.0,510.0
11.5,-12.4,-61.45,-825.0,-650.0,542.0
7.61,-18.19,-60.95,-855.0,-134.0,668.0
3.15,-23.51,-60.2,-157.0,-763.0,882.0
-1.94,27.34,58.88,-447.0,-477.0,110.0
-7.71,30.04,57.01,-484.0,-97.0,355.0
-13.67,30.65,54.38,-344.0,-845.0,535.0
-19.44,29.99,51.26,-238.0,-454.0,692.0
-25.41,28.77,47.78,-945.0,-920.0,806.0
-30.93,26.08,43.93,-333.0,-600.0,880.0
-35.48,21.47,39.63,-857.0,-85.0,891.0
-39.25,15.88,35.09,-351.0,-128.0,106.0
-42.38,9.81,30.17,-186.0,-949.0,328.0
-44.91,2.94,25.19,-896.0,-434.0,552.0
47.43,3.58,20.31,-106.0,-373.0,838.0
49.95,9.35,15.53,-569.0,-473.0,176.0
52.48,14.43,10.87,-867.0,-562.0,549.0
54.9,18.57,6.31,-966.0,-620.0,917.0
,,,,,
-47.46,-43.84,48.14,926.0,447.0,330.0
21.23,-15.88,-68.03,-448.0,346.0,971.0
18.29,-16.16,-66.32,-622.0,15.0,73.0
15.0,-16.1,-64.27,-916.0,-492.0,239.0
11.44,-15.55,-61.78,-432.0,-944.0,685.0
7.32,-15.02,-58.89,-155.0,-429.0,153.0
2.66,-14.44,-55.7,-646.0,-962.0,306.0
-2.24,13.03,52.17,-824.0,-621.0,347.0
-7.28,10.9,48.34,-433.0,-73.0,379.0
-12.16,7.53,44.17,-672.0,-404.0,434.0
-16.47,2.37,39.83,-332.0,-660.0,529.0
20.56,3.52,35.25,-586.0,-263.0,726.0
24.27,8.67,30.83,-356.0,-892.0,999.0
27.92,13.28,26.06,-493.0,-508.0,338.0
31.41,17.8,21.2,-129.0,-896.0,726.0
34.91,22.23,16.32,-5.0,-288.0,164.0
38.35,25.92,11.46,-15.0,-627.0,605.0
41.57,29.32,6.5,-816.0,-129.0,39.0
44.34,32.02,1.75,-677.0,362.0,416.0
-46.48,-34.19,2.79,-432.0,982.0,716.0
-48.0,-36.0,7.13,-127.0,604.0,949.0
-48.99,-37.53,11.21,-828.0,166.0,121.0
-49.31,-38.76,15.09,-174.0,685.0,218.0
,,,,,
-44.84,-35.44,40.06,896.0,629.0,97.0
6.57,-12.2,-67.1,-608.0,-651.0,266.0
3.7,-11.78,-64.49,-958.0,-792.0,544.0
0.3,-10.91,-61.49,-310.0,-81.0,789.0
-3.42,9.5,58.2,-856.0,-741.0,21.0
-7.36,7.48,54.69,-374.0,-151.0,205.0
-11.44,5.01,51.01,-43.0,-680.0,335.0
-15.62,2.15,47.04,-625.0,-193.0,480.0
19.84,0.84,42.83,-357.0,-714.0,670.0
23.77,4.09,38.18,-641.0,-781.0,901.0
27.44,7.97,33.62,-912.0,-957.0,181.0
30.6,11.68,28.58,-400.0,-536.0,477.0
33.43,15.28,23.46,-324.0,-531.0,788.0
36.1,19.1,18.48,-272.0,-487.0,128.0
38.69,22.84,13.74,-347.0,-558.0,490.0
41.1,26.41,9.0,-171.0,-509.0,854.0
43.57,29.47,4.6,-257.0,171.0,216.0
45.53,31.93,0.25,-246.0,575.0,513.0
-46.84,-33.99,3.86,-926.0,90.0,737.0
-47.56,-35.62,7.5,-804.0,644.0,889.0
-47.69,-37.09,11.07,-619.0,181.0,984.0
-47.33,-38.56,14.66,-128.0,655.0,41.0
,,,,,
-42.22,-33.83,43.71,838.0,449.0,464.0
1.69,-10.97,-62.23,-110.0,-976.0,806.0
-1.58,12.3,60.21,-710.0,-334.0,813.0
-4.93,13.25,58.08,-339.0,-821.0,770.0
-8.39,13.56,55.79,-377.0,-251.0,757.0
-11.86,13.52,53.31,-531.0,-674.0,893.0
-15.27,13.14,50.68,-686.0,-45.0,63.0
-18.67,12.32,47.88,-966.0,-270.0,281.0
-22.04,11.65,45.13,-474.0,-570.0,668.0
-25.46,11.15,42.03,-772.0,-577.0,856.0
-28.68,10.29,38.87,-807.0,-940.0,23.0
-31.63,8.2,35.25,-27.0,-973.0,81.0
-34.3,5.73,31.66,-908.0,-871.0,163.0
-36.65,3.31,27.6,-675.0,-731.0,266.0
-38.35,0.12,23.07,-442.0,-276.0,196.0
39.62,3.84,18.57,-717.0,-361.0,247.0
40.64,7.42,14.21,-604.0,-220.0,487.0
41.31,10.53,9.55,-656.0,-329.0,634.0
41.72,13.61,4.91,-61.0,-146.0,33.0
41.34,17.2,0.53,-90.0,-269.0,840.0
,,,,,
-37.09,-35.54,47.46,148.0,899.0,976.0
10.14,-12.1,-60.5,-799.0,-936.0,355.0
8.2,-12.6,-59.38,-741.0,-195.0,552.0
5.96,-12.8,-58.06,-884.0,-489.0,821.0
3.25,-12.64,-56.27,-402.0,-972.0,336.0
-0.04,12.62,54.03,-997.0,-389.0,873.0
-3.79,12.25,51.45,-348.0,-948.0,190.0
-8.0,11.4,48.52,-867.0,-369.0,349.0
-12.57,10.19,45.21,-283.0,-880.0,481.0
-17.46,8.97,41.57,-837.0,-222.0,651.0
-22.54,7.77,37.88,-195.0,-128.0,881.0
-27.66,5.51,33.87,-362.0,-556.0,141.0
-32.4,3.17,29.63,-10.0,-901.0,468.0
-36.43,0.08,24.8,-85.0,-849.0,788.0
39.58,3.68,19.69,-267.0,-322.0,48.0
42.18,7.82,14.31,-538.0,-359.0,39.0
44.21,11.25,9.29,-834.0,-619.0,22.0
45.55,14.72,3.9,-817.0,-668.0,228.0
-46.3,-17.55,0.85,-601.0,-922.0,371.0
-46.24,-20.03,5.36,-440.0,-72.0,548.0
-45.55,-22.49,9.48,-90.0,-419.0,746.0
-44.39,-24.9,13.28,-7.0,516.0,917.0
-42.94,-26.97,16.79,-130.0,406.0,975.0
,,,,,
-31.47,-32.11,53.93,155.0,72.0,27.0
9.75,-14.7,-61.45,-452.0,-282.0,553.0
7.57,-15.46,-59.98,-384.0,-504.0,880.0
5.0,-16.66,-58.46,-654.0,-663.0,86.0
2.28,-18.3,-57.05,-195.0,-985.0,78.0
-0.59,19.53,55.47,-820.0,-301.0,133.0
-3.51,20.35,53.9,-765.0,-613.0,151.0
-6.61,21.14,52.31,-913.0,-107.0,298.0
-9.89,21.94,50.57,-44.0,-714.0,667.0
-13.25,22.44,48.62,-85.0,-365.0,812.0
-16.89,22.52,46.27,-495.0,-66.0,955.0
-20.63,22.09,43.5,-959.0,-805.0,152.0
-24.4,20.46,40.0,-564.0,-724.0,3.0
-27.76,17.58,35.49,-105.0,-503.0,821.0
-30.55,12.55,29.68,-710.0,-296.0,673.0
-32.46,6.28,23.71,-666.0,-372.0,619.0
33.58,1.63,17.25,-945.0,-682.0,114.0
34.72,10.61,11.55,-866.0,-645.0,166.0
36.83,18.84,6.62,-50.0,-33.0,940.0
38.92,23.97,0.8,-826.0,-663.0,465.0
-40.53,-28.14,5.71,-543.0,-473.0,855.0
-41.81,-32.38,11.83,-395.0,129.0,211.0
,,,,,
-40.95,-42.99,54.0,618.0,180.0,58.0
19.16,-22.04,-52.67,-14.0,276.0,738.0
16.39,-22.55,-51.67,-230.0,-15.0,992.0
13.33,-23.04,-50.44,-141.0,-316.0,189.0
9.91,-23.0,-48.91,-318.0,-798.0,190.0
6.37,-22.87,-47.41,-938.0,-302.0,213.0
2.79,-23.25,-46.09,-221.0,-752.0,228.0
-0.76,23.46,44.55,-79.0,-427.0,265.0
-4.18,22.76,42.52,-255.0,-108.0,228.0
-7.47,21.29,40.12,-799.0,-632.0,286.0
-10.65,19.32,37.24,-306.0,-187.0,583.0
-13.93,16.75,33.63,-866.0,-584.0,19.0
-17.01,13.59,29.71,-502.0,-562.0,166.0
-20.05,9.6,25.3,-211.0,-449.0,474.0
-22.56,4.16,20.58,-658.0,-882.0,710.0
24.88,2.68,15.74,-499.0,-819.0,908.0
27.18,9.7,11.15,-938.0,-557.0,179.0
29.58,15.9,6.41,-621.0,-572.0,523.0
32.11,21.73,1.54,-853.0,147.0,934.0
-34.85,-26.83,3.45,-20.0,685.0,383.0
-37.53,-30.98,8.51,-782.0,64.0,813.0
-39.97,-34.13,13.41,-668.0,346.0,186.0
-41.76,-36.31,18.03,-209.0,777.0,458.0
,,,,,
-43.96,-37.13,54.81,630.0,629.0,498.0
19.1,-12.49,-50.23,-483.0,96.0,646.0
16.79,-11.94,-48.8,-868.0,-139.0,751.0
14.19,-11.09,-47.02,-471.0,-539.0,121.0
11.02,-10.73,-44.79,-133.0,-982.0,591.0
7.55,-10.56,-42.34,-385.0,-500.0,812.0
3.72,-9.95,-39.49,-686.0,-32.0,27.0
-0.41,9.08,36.32,-36.0,-564.0,173.0
-4.82,8.16,32.9,-428.0,-23.0,253.0
-9.34,6.9,29.13,-625.0,-362.0,338.0
-13.82,5.48,25.25,-127.0,-972.0,456.0
-17.9,3.84,21.0,-399.0,-949.0,602.0
-21.75,2.03,16.8,-628.0,-801.0,777.0
-25.48,1.11,12.59,-591.0,-693.0,989.0
-29.13,1.55,7.96,-654.0,-563.0,229.0
-32.39,0.91,2.75,-8.0,-237.0,173.0
-34.92,-1.1,2.16,-467.0,-439.0,803.0
-36.94,-2.95,6.82,-504.0,-414.0,346.0
-38.4,-5.07,11.61,-50.0,-940.0,681.0
-38.94,-8.3,16.53,-309.0,-169.0,993.0
-38.59,-12.63,20.86,-563.0,837.0,58.0
-37.55,-17.84,24.97,-159.0,978.0,719.0
-36.33,-23.63,28.99,-507.0,260.0,130.0
,,,,,
-32.5,-39.94,66.96,742.0,711.0,757.0
4.32,-26.23,-50.24,-416.0,-803.0,30.0
-0.0,26.88,47.2,-619.0,-519.0,65.0
-4.57,27.12,43.85,-83.0,-944.0,110.0
-9.4,26.49,40.04,-362.0,-328.0,147.0
-14.58,25.34,35.83,-127.0,-772.0,216.0
-19.89,23.7,31.27,-690.0,-363.0,329.0
-25.07,20.68,26.11,-103.0,-839.0,440.0
-29.88,16.1,20.38,-844.0,-846.0,558.0
-34.33,10.64,14.34,-782.0,-471.0,734.0
-38.65,5.12,8.19,-831.0,-950.0,11.0
42.8,0.26,1.74,-974.0,-394.0,372.0
-46.54,-5.96,4.64,-26.0,-857.0,778.0
-49.63,-11.01,10.54,-283.0,-93.0,174.0
-51.86,-15.95,16.3,-985.0,-465.0,518.0
-53.19,-20.89,21.72,-813.0,-781.0,797.0
-53.59,-25.15,26.17,-121.0,-611.0,981.0
-53.37,-28.48,29.91,-625.0,-558.0,86.0
-52.28,-31.04,33.4,-540.0,-611.0,89.0
-50.57,-33.15,36.6,-348.0,411.0,27.0
-48.26,-34.8,39.73,-960.0,583.0,905.0
,,,,,
-31.68,-31.08,61.78,858.0,927.0,380.0
45.09,13.69,23.34,-191.0,148.0,893.0
42.9,11.7,23.55,-126.0,935.0,823.0
40.64,9.18,23.78,-633.0,678.0,754.0
38.29,6.51,24.25,-250.0,489.0,589.0
35.93,3.51,24.86,-909.0,41.0,468.0
33.64,0.04,25.54,-358.0,-188.0,385.0
31.26,-3.77,-26.61,-127.0,-360.0,259.0
28.97,-8.23,-28.01,-678.0,-821.0,232.0
26.78,-13.03,-29.49,-588.0,-191.0,234.0
24.53,-17.67,-31.25,-61.0,-545.0,272.0
22.18,-22.38,-32.89,-375.0,-947.0,364.0
19.56,-26.39,-33.81,-22.0,-460.0,467.0
16.49,-29.09,-33.92,-121.0,-893.0,517.0
12.95,-31.08,-33.32,-546.0,-337.0,545.0
8.93,-33.3,-32.48,-46.0,-925.0,618.0
4.26,-35.49,-31.26,-106.0,-658.0,731.0
-0.93,36.47,29.23,-68.0,-463.0,796.0
-6.34,35.95,26.25,-378.0,-355.0,792.0
-11.98,34.29,22.47,-385.0,-990.0,762.0
-17.73,31.77,18.19,-545.0,-292.0,749.0
-23.32,28.19,13.39,-343.0,-441.0,752.0
-28.3,23.74,8.23,-131.0,-274.0,780.0
,,,,,
-32.02,-28.67,73.11,-672.0,131.0,286.0
18.89,-14.06,-24.14,-546.0,-824.0,746.0
17.0,-18.4,-25.13,-947.0,-304.0,903.0
14.67,-23.41,-25.39,-351.0,-207.0,92.0
11.13,-27.68,-24.98,-839.0,-45.0,258.0
6.5,-30.69,-23.67,-692.0,-172.0,380.0
0.78,-31.67,-20.62,-369.0,-208.0,410.0
-5.79,31.15,16.64,-328.0,-124.0,407.0
-13.04,30.1,12.14,-931.0,-128.0,478.0
-20.19,27.43,7.29,-590.0,-102.0,558.0
-26.83,22.77,2.07,-644.0,-731.0,642.0
-32.93,-17.02,3.53,-686.0,-647.0,808.0
-38.39,-10.48,9.47,-124.0,-252.0,69.0
-43.0,-3.12,15.81,-57.0,-353.0,400.0
-46.82,-4.58,21.67,-548.0,-207.0,794.0
-49.92,-11.53,26.85,-920.0,-64.0,214.0
-52.51,-17.97,31.48,-728.0,-226.0,640.0
-54.03,-22.98,35.84,-89.0,-280.0,953.0
-54.62,-27.28,40.04,-201.0,-167.0,167.0
-54.66,-31.09,43.98,-676.0,-688.0,325.0
-54.15,-34.79,47.9,-271.0,-354.0,443.0
-53.45,-38.24,51.62,-707.0,903.0,551.0
-52.35,-40.97,55.28,-704.0,122.0,605.0
,,,,,
-37.37,-34.39,83.26,593.0,599.0,499.0
42.01,-5.07,-23.43,481.0,882.0,881.0
39.91,-6.95,-23.9,616.0,613.0,748.0
37.81,-9.41,-24.29,34.0,201.0,436.0
35.79,-11.36,-24.2,-791.0,-111.0,137.0
33.65,-12.27,-23.78,-557.0,-374.0,38.0
31.3,-13.38,-22.94,-959.0,-728.0,81.0
28.74,-14.87,-21.64,-966.0,-150.0,197.0
25.91,-16.24,-20.17,-672.0,-494.0,300.0
22.86,-17.98,-18.4,-417.0,-967.0,519.0
19.46,-19.65,-16.18,-759.0,-381.0,575.0
15.7,-20.55,-13.7,-414.0,-750.0,650.0
11.77,-21.47,-10.98,-164.0,-139.0,782.0
7.54,-22.46,-7.99,-177.0,-482.0,822.0
3.01,-22.76,-4.95,-426.0,-644.0,816.0
-1.69,22.82,1.85,-918.0,-860.0,826.0
-6.44,-22.45,1.41,-176.0,-94.0,856.0
-11.1,-21.28,4.86,-614.0,-184.0,891.0
-15.61,-19.23,8.59,-373.0,-155.0,932.0
-19.58,-16.17,12.72,-978.0,-53.0,969.0
-22.94,-12.35,16.93,-648.0,-635.0,12.0
-25.96,-8.32,21.26,-151.0,-179.0,94.0
-28.54,-3.55,25.75,-292.0,-832.0,200.0
-30.59,-1.45,30.01,-635.0,-284.0,333.0
,,,,,
-33.82,-35.43,75.05,-942.0,201.0,837.0
42.98,-5.74,-12.23,-238.0,227.0,482.0
40.77,-8.18,-12.21,337.0,712.0,235.0
38.5,-10.47,-12.01,978.0,232.0,30.0
36.04,-12.34,-11.63,-22.0,-105.0,901.0
33.3,-14.45,-10.92,-830.0,-500.0,917.0
30.23,-16.76,-9.74,-803.0,-3.0,925.0
26.77,-18.92,-8.17,-753.0,-455.0,3.0
22.82,-20.8,-6.19,-534.0,-983.0,129.0
18.34,-22.08,-3.71,-248.0,-556.0,98.0
13.38,-22.5,-0.87,-253.0,-46.0,989.0
8.05,-22.57,-2.3,-861.0,-477.0,881.0
2.47,-22.26,-5.64,-362.0,-999.0,802.0
-3.29,-21.67,9.01,-771.0,-414.0,780.0
-9.17,-20.33,12.61,-54.0,-748.0,797.0
-14.77,-17.55,16.41,-364.0,-951.0,829.0
-19.75,-13.64,20.38,-8.0,-845.0,890.0
-23.96,-8.19,24.75,-518.0,-652.0,973.0
-27.24,-1.63,29.23,-307.0,-166.0,101.0
-29.99,-4.63,33.5,-181.0,-397.0,311.0
-32.41,-10.15,37.85,-389.0,-22.0,574.0
-34.29,-15.38,42.03,-530.0,-455.0,856.0
,,,,,
-33.13,-33.81,98.63,847.0,751.0,986.0
56.41,7.29,13.1,-682.0,491.0,823.0
54.58,7.48,11.13,-134.0,629.0,998.0
52.87,7.55,9.44,-920.0,284.0,191.0
50.82,6.94,8.09,-262.0,383.0,152.0
48.67,5.43,6.88,-5.0,56.0,167.0
46.55,3.65,5.94,-463.0,849.0,148.0
44.23,1.48,4.87,-213.0,439.0,251.0
41.62,-1.54,-3.17,-686.0,877.0,156.0
38.7,-4.85,-1.08,-101.0,350.0,968.0
35.51,-8.38,-1.23,-846.0,-119.0,768.0
32.11,-12.88,-3.71,-596.0,-676.0,611.0
28.6,-18.03,-6.2,-413.0,-279.0,540.0
24.8,-22.28,-8.61,-454.0,-864.0,500.0
20.37,-25.05,-10.93,-230.0,-405.0,426.0
15.32,-27.42,-13.45,-801.0,-912.0,369.0
9.48,-29.21,-16.14,-453.0,-385.0,330.0
3.05,-30.15,-18.86,-138.0,-821.0,308.0
-3.64,-30.29,21.77,-630.0,-242.0,323.0
-10.28,-28.67,25.03,-722.0,-488.0,311.0
-16.16,-25.02,28.22,-271.0,-320.0,252.0
-21.21,-20.49,31.17,-414.0,-111.0,228.0
,,,,,
-35.58,-32.42,91.91,-776.0,347.0,711.0
25.49,-12.09,-4.1,-407.0,-623.0,94.0
22.11,-15.92,-6.54,-554.0,-191.0,62.0
18.08,-20.54,-8.98,-494.0,-734.0,81.0
13.37,-25.9,-11.28,-70.0,-427.0,209.0
8.13,-30.38,-13.33,-118.0,-304.0,385.0
2.45,-32.8,-15.43,-480.0,-680.0,501.0
-3.44,-34.06,17.31,-807.0,-16.0,608.0
