roll,pitch,yaw,accX,accY,accZ
95.21,-133.82,-138.28,-512.0,259.0,711.0
98.89,-138.15,-145.79,-747.0,479.0,499.0
89.54,-39.06,-140.38,-854.0,763.0,288.0
71.55,-31.73,-105.41,-297.0,25.0,613.0
56.94,-14.17,-50.6,-3.0,605.0,462.0
53.57,-10.96,-34.99,-546.0,-532.0,390.0
60.69,-33.05,-35.8,-722.0,-580.0,141.0
63.73,-31.42,-29.06,-942.0,-896.0,940.0
53.88,-17.3,-25.45,-208.0,-159.0,634.0
49.78,-9.58,-32.54,-207.0,-742.0,112.0
62.81,-27.57,-71.45,-236.0,-176.0,43.0
85.33,-35.14,-136.89,-307.0,343.0,258.0
,,,,,
70.44,-29.99,-48.63,-176.0,97.0,919.0
-23.59,33.08,41.67,-642.0,-861.0,57.0
-24.27,37.37,42.46,-592.0,-91.0,421.0
-24.83,40.09,42.78,-431.0,-83.0,289.0
-25.18,41.67,42.49,-13.0,-976.0,576.0
-24.94,41.76,40.91,-308.0,-834.0,713.0
-24.01,41.21,38.15,-540.0,-384.0,305.0
-21.97,40.17,34.11,-470.0,-360.0,400.0
-18.62,39.13,28.37,324.0,467.0,291.0
-14.49,39.66,21.36,589.0,365.0,248.0
-9.42,41.29,12.97,208.0,119.0,300.0
-3.43,44.51,2.94,911.0,436.0,376.0
3.53,-50.85,-9.38,998.0,48.0,972.0
12.31,-58.16,-24.31,505.0,902.0,812.0
20.27,-59.36,-33.9,427.0,587.0,235.0
22.62,-48.04,-31.26,169.0,587.0,986.0
22.78,-26.65,-26.26,880.0,570.0,496.0
24.69,-4.45,-25.55,-799.0,29.0,908.0
28.97,-14.57,-29.61,-468.0,89.0,425.0
37.79,-31.06,-39.76,-29.0,498.0,559.0
53.92,-44.06,-63.79,-191.0,363.0,671.0
78.89,-50.25,-112.46,-423.0,536.0,648.0
102.69,-133.13,-145.26,-459.0,803.0,833.0
112.97,-141.02,-157.14,-160.0,256.0,530.0
111.14,-144.54,-159.95,-209.0,325.0,112.0
102.64,-143.95,-156.31,-544.0,618.0,105.0
90.63,-144.76,-145.69,-838.0,602.0,655.0
76.4,-31.1,-113.25,-174.0,386.0,116.0
62.85,-21.48,-59.66,-127.0,827.0,645.0
52.78,-4.29,-38.37,-582.0,760.0,121.0
50.74,-19.16,-35.13,-27.0,-454.0,513.0
,,,,,
70.19,-38.93,-57.21,-576.0,49.0,258.0
-22.35,21.79,35.32,-609.0,-98.0,13.0
-21.59,24.48,33.08,-947.0,-647.0,215.0
-20.44,27.32,29.87,-6.0,-55.0,201.0
-18.41,29.54,25.81,404.0,870.0,408.0
-15.21,32.71,21.36,866.0,938.0,43.0
-11.05,35.4,15.81,483.0,91.0,556.0
-5.9,35.04,9.16,377.0,117.0,603.0
-0.71,28.88,2.2,259.0,931.0,167.0
3.97,-15.41,-3.1,702.0,527.0,487.0
8.53,-2.77,-6.97,-897.0,990.0,283.0
14.28,-24.94,-11.34,-130.0,410.0,181.0
27.11,-47.78,-20.54,-445.0,361.0,482.0
56.82,-62.07,-52.12,-957.0,647.0,283.0
95.7,-118.86,-128.39,-90.0,494.0,774.0
113.04,-127.62,-155.37,-844.0,684.0,862.0
116.57,-134.45,-163.07,-312.0,376.0,406.0
112.96,-137.05,-163.16,-192.0,98.0,975.0
103.77,-137.76,-158.03,-770.0,855.0,555.0
89.77,-40.69,-138.73,-357.0,885.0,630.0
73.84,-35.15,-68.64,-658.0,50.0,643.0
59.74,-23.08,-31.53,-563.0,194.0,124.0
50.96,-3.55,-24.84,-229.0,96.0,734.0
51.41,-20.48,-25.72,-686.0,-443.0,416.0
65.3,-41.55,-33.37,-381.0,-172.0,956.0
90.39,-130.25,-50.06,-35.0,-118.0,76.0
104.7,-132.99,-64.93,-548.0,-943.0,664.0
106.59,-134.02,-67.89,-633.0,-728.0,170.0
96.45,-132.75,-54.7,-201.0,-605.0,329.0
80.49,-45.18,-36.88,-208.0,-955.0,140.0
,,,,,
64.58,-36.56,-15.55,-51.0,-987.0,363.0
-18.72,19.58,44.25,-407.0,-906.0,259.0
-18.01,20.55,44.72,-102.0,-834.0,542.0
-17.17,21.03,45.19,-249.0,-646.0,702.0
-16.48,20.99,45.52,-462.0,-477.0,646.0
-16.02,20.35,45.56,-293.0,-446.0,441.0
-15.76,19.96,45.49,-22.0,-395.0,243.0
-15.62,20.0,45.4,-192.0,-362.0,74.0
-15.55,20.35,45.4,-146.0,-317.0,20.0
-15.47,20.61,45.45,-55.0,-331.0,217.0
-15.2,21.1,45.55,-276.0,-339.0,394.0
-14.83,22.14,45.68,-1.0,-222.0,411.0
-14.34,22.78,45.63,-376.0,-249.0,366.0
-13.9,22.98,45.56,-341.0,-183.0,338.0
-13.65,23.07,45.49,-159.0,-210.0,420.0
-13.43,23.18,45.53,-302.0,-343.0,586.0
-13.23,23.12,45.62,-754.0,-327.0,962.0
-13.1,22.74,45.68,-678.0,-454.0,588.0
-12.87,21.52,45.45,-599.0,-502.0,463.0
-12.84,18.46,44.54,-807.0,-12.0,873.0
-13.04,12.65,42.52,-542.0,-560.0,828.0
-12.85,4.26,40.05,644.0,428.0,113.0
11.93,5.12,37.16,555.0,767.0,907.0
9.86,13.53,33.82,752.0,49.0,893.0
6.76,19.71,29.81,-215.0,197.0,906.0
2.96,23.67,24.9,-857.0,826.0,14.0
1.22,26.45,19.58,-274.0,886.0,520.0
5.56,28.3,14.13,-422.0,691.0,287.0
9.85,29.6,8.87,-575.0,362.0,25.0
,,,,,
45.13,-26.5,-34.91,-82.0,-274.0,-566.0
-29.42,10.52,48.08,-881.0,-399.0,319.0
-28.55,11.4,48.0,-715.0,-171.0,36.0
-27.66,11.67,48.07,-609.0,-896.0,845.0
-26.76,11.41,48.18,-892.0,-857.0,591.0
-25.9,11.07,48.33,-170.0,-702.0,377.0
-25.24,10.96,48.43,-235.0,-615.0,249.0
-24.64,11.18,48.57,-217.0,-643.0,205.0
-24.12,11.68,48.77,-948.0,-583.0,276.0
-23.76,12.18,49.04,-433.0,-511.0,483.0
-23.46,12.2,49.34,-88.0,-445.0,826.0
-23.09,11.57,49.61,-768.0,-359.0,76.0
-22.69,10.78,49.63,-488.0,-42.0,638.0
-21.92,8.2,49.4,-94.0,-880.0,394.0
-20.83,1.85,48.91,-36.0,-66.0,586.0
19.7,5.81,47.76,697.0,309.0,51.0
18.85,13.72,45.66,52.0,468.0,26.0
17.79,21.17,41.81,497.0,538.0,652.0
15.64,26.4,36.44,-26.0,962.0,222.0
12.66,30.04,30.15,-579.0,730.0,57.0
9.28,33.2,23.87,-52.0,104.0,6.0
6.12,37.68,19.13,-147.0,947.0,50.0
3.11,41.74,14.44,-872.0,552.0,126.0
0.11,44.45,9.3,-374.0,772.0,982.0
3.63,47.55,4.15,-335.0,339.0,662.0
7.69,-49.95,-1.83,-236.0,628.0,313.0
12.06,-51.18,-7.94,-421.0,-329.0,858.0
16.21,-51.64,-13.59,-127.0,-870.0,116.0
19.88,-51.78,-19.13,-787.0,-184.0,795.0
23.28,-52.27,-24.91,-279.0,-396.0,699.0
26.41,-52.04,-30.63,-89.0,-932.0,731.0
,,,,,
85.36,-66.88,-64.14,-101.0,-309.0,832.0
32.5,-48.43,-4.1,-405.0,67.0,877.0
38.42,-49.21,-8.9,-361.0,-518.0,261.0
43.69,-49.23,-13.27,-964.0,-275.0,998.0
49.34,-49.79,-17.0,-775.0,-784.0,513.0
55.08,-50.53,-20.39,-426.0,-885.0,134.0
59.32,-50.67,-23.07,-267.0,-184.0,628.0
63.05,-50.7,-24.65,-977.0,-963.0,655.0
63.83,-49.21,-22.46,-754.0,-646.0,85.0
57.19,-43.31,-16.67,-228.0,-679.0,-91.0
45.64,-28.99,-13.42,-332.0,-324.0,41.0
36.57,-1.66,-14.55,-955.0,-617.0,873.0
40.56,-33.7,-20.89,-674.0,-525.0,249.0
68.53,-58.1,-38.69,-471.0,-847.0,22.0
90.87,-127.55,-54.33,-318.0,-232.0,150.0
80.73,-48.79,-31.8,-989.0,-824.0,392.0
55.54,-38.6,-10.86,-907.0,-328.0,712.0
43.64,-20.43,-4.69,-94.0,-166.0,809.0
40.2,-0.21,-0.69,-995.0,-573.0,117.0
42.63,20.74,1.05,-463.0,-444.0,743.0
57.48,39.27,3.29,-41.0,-950.0,552.0
85.5,46.09,26.85,-302.0,-463.0,18.0
103.02,136.72,147.25,-657.0,814.0,692.0
99.25,138.46,156.82,-684.0,-383.0,607.0
84.96,39.93,15.55,-308.0,-38.0,760.0
67.38,33.23,0.6,-117.0,-511.0,394.0
54.31,-18.38,-3.31,-591.0,-646.0,377.0
49.0,-5.08,-7.07,-354.0,-896.0,1.0
55.53,-30.91,-12.88,-760.0,-653.0,204.0
73.23,-43.52,-19.09,-581.0,-58.0,193.0
,,,,,
42.72,2.65,11.76,-533.0,-959.0,359.0
20.59,22.02,37.91,-738.0,65.0,329.0
23.26,17.24,32.8,-794.0,32.0,33.0
24.84,6.29,28.19,-166.0,138.0,124.0
26.9,-13.39,-25.74,-222.0,-831.0,118.0
34.18,-38.0,-29.52,-310.0,-537.0,789.0
55.43,-58.13,-55.61,-97.0,-318.0,432.0
87.28,-62.22,-113.29,-744.0,-659.0,5.0
96.81,-120.43,-131.09,-210.0,-806.0,726.0
87.71,-59.02,-116.7,-278.0,-23.0,864.0
70.97,-55.64,-82.27,-459.0,-633.0,840.0
55.03,-47.23,-53.23,-541.0,-689.0,359.0
42.45,-33.67,-37.1,-555.0,-167.0,21.0
35.24,-14.83,-29.52,-806.0,-802.0,783.0
33.42,6.3,27.16,-93.0,-626.0,535.0
37.55,27.08,27.57,-533.0,-18.0,580.0
50.2,42.73,32.02,-527.0,-669.0,765.0
63.23,50.61,39.1,-848.0,-673.0,929.0
61.35,49.46,37.8,-529.0,-954.0,577.0
46.74,37.65,29.55,-312.0,-747.0,114.0
35.87,17.16,24.93,-495.0,-273.0,900.0
32.12,-5.34,-26.71,-777.0,-48.0,833.0
34.75,-25.14,-33.69,-221.0,-66.0,638.0
41.29,-39.1,-46.08,-413.0,-426.0,348.0
47.06,-44.71,-58.26,-35.0,-541.0,314.0
44.33,-42.16,-56.76,-356.0,-275.0,998.0
36.07,-32.41,-46.47,-997.0,-935.0,776.0
,,,,,
31.37,19.23,29.64,-164.0,-350.0,226.0
46.94,-39.85,-97.26,-681.0,-417.0,724.0
38.19,-29.15,-83.29,-335.0,-451.0,971.0
32.1,-7.48,-63.89,-981.0,-337.0,713.0
34.22,17.83,51.56,-141.0,-20.0,483.0
43.2,37.05,47.99,-258.0,-218.0,928.0
52.09,45.19,47.95,-996.0,-802.0,164.0
48.38,41.94,47.14,-699.0,-654.0,836.0
38.57,29.12,47.3,-852.0,-238.0,934.0
32.47,10.73,52.46,-889.0,-318.0,465.0
31.88,-7.56,-62.95,-487.0,-750.0,723.0
35.16,-22.48,-76.47,-201.0,-811.0,349.0
37.44,-27.98,-83.45,-971.0,-731.0,743.0
33.34,-14.81,-71.45,-281.0,-555.0,460.0
32.97,8.74,55.74,-889.0,-211.0,696.0
39.65,29.4,48.43,-617.0,-768.0,562.0
46.72,39.42,47.11,-441.0,-327.0,625.0
41.74,31.73,46.47,-628.0,-360.0,569.0
33.61,7.98,52.63,-550.0,-470.0,784.0
34.46,-16.28,-70.18,-856.0,-251.0,752.0
40.03,-29.11,-86.71,-921.0,-934.0,760.0
39.85,-27.65,-86.57,-796.0,-819.0,451.0
34.65,-11.84,-70.15,-98.0,-157.0,633.0
34.1,9.61,55.7,-98.0,-198.0,716.0
38.91,26.87,49.32,-373.0,-599.0,666.0
43.96,35.14,47.58,-775.0,-607.0,54.0
,,,,,
34.3,-3.35,-61.63,-758.0,-379.0,390.0
60.25,-40.27,-114.7,-403.0,-672.0,996.0
55.93,-35.93,-109.25,-847.0,-151.0,350.0
50.86,-30.92,-100.62,-309.0,-132.0,643.0
45.71,-24.18,-91.31,-449.0,-51.0,25.0
39.66,-9.74,-73.42,-209.0,-472.0,113.0
40.18,13.66,54.31,-795.0,-643.0,279.0
48.67,32.61,46.64,-33.0,-455.0,138.0
57.08,40.45,45.13,-191.0,-279.0,868.0
53.51,37.05,44.59,-107.0,-212.0,48.0
45.09,27.36,46.59,-236.0,-263.0,305.0
40.73,20.92,50.0,-830.0,-368.0,707.0
38.1,15.05,53.82,-293.0,-915.0,211.0
36.59,0.31,63.74,-93.0,-610.0,433.0
41.21,-21.38,-86.81,-631.0,-190.0,306.0
55.7,-40.24,-111.73,-160.0,-331.0,328.0
69.54,-44.89,-123.62,-343.0,-5.0,144.0
68.29,-42.91,-123.63,-420.0,-440.0,80.0
61.58,-39.93,-118.15,-729.0,-537.0,289.0
56.14,-36.47,-112.75,-379.0,-297.0,397.0
49.66,-29.24,-105.17,-990.0,-754.0,631.0
41.72,-13.37,-84.06,-959.0,-888.0,384.0
42.33,13.45,57.22,-524.0,-253.0,473.0
53.5,32.8,45.99,-809.0,-658.0,973.0
62.69,39.36,43.83,-881.0,-433.0,996.0
56.8,33.77,43.4,-29.0,-838.0,174.0
45.76,17.17,49.96,-117.0,-366.0,788.0
43.86,-6.4,-72.98,-214.0,-983.0,873.0
52.43,-26.11,-106.2,-645.0,-739.0,248.0
62.3,-34.03,-123.07,-855.0,-479.0,970.0
,,,,,
52.33,39.4,53.7,-420.0,-9.0,827.0
43.64,39.61,58.98,-414.0,-971.0,549.0
15.01,29.07,101.06,-341.0,403.0,250.0
6.01,29.8,110.08,-143.0,258.0,227.0
4.02,26.66,120.62,-651.0,821.0,711.0
13.49,21.67,130.67,395.0,548.0,24.0
21.49,16.19,138.89,79.0,186.0,181.0
27.37,10.94,145.64,995.0,802.0,231.0
31.05,7.14,150.48,63.0,777.0,175.0
32.13,3.16,152.79,-124.0,-508.0,782.0
-31.41,2.65,153.08,-669.0,-884.0,167.0
-30.54,9.99,151.23,-923.0,-324.0,388.0
-30.41,17.59,146.95,-345.0,-526.0,135.0
-30.4,22.28,142.85,-849.0,-963.0,589.0
-29.92,24.24,140.1,-178.0,-870.0,371.0
-29.51,24.58,138.28,-157.0,-4.0,811.0
-29.0,24.51,137.24,-652.0,-357.0,347.0
-28.3,24.68,136.67,-395.0,-597.0,225.0
-27.48,25.1,136.46,-722.0,-510.0,274.0
-26.71,24.86,136.61,-694.0,-47.0,463.0
-26.1,23.5,136.9,-13.0,-442.0,5.0
-25.59,21.75,136.64,-24.0,-171.0,147.0
-24.17,18.36,135.87,-920.0,-63.0,48.0
-21.93,13.19,134.65,-919.0,-617.0,675.0
-19.37,9.43,132.25,-77.0,-791.0,611.0
-17.13,4.56,129.59,607.0,121.0,464.0
14.75,1.44,126.17,875.0,600.0,248.0
12.4,6.64,122.29,980.0,561.0,919.0
9.93,12.98,117.68,735.0,402.0,876.0
,,,,,
19.55,34.36,80.81,-878.0,-165.0,376.0
12.14,-4.03,-94.79,274.0,398.0,709.0
12.75,-1.49,-89.52,41.0,216.0,279.0
12.86,2.5,83.97,317.0,420.0,249.0
12.92,6.26,78.3,838.0,236.0,732.0
12.84,9.61,72.79,779.0,365.0,576.0
12.86,12.23,67.08,97.0,807.0,486.0
13.29,14.26,61.42,73.0,970.0,965.0
13.86,16.11,56.12,866.0,126.0,602.0
14.64,17.86,51.12,-412.0,-942.0,323.0
15.53,20.27,46.43,-585.0,-832.0,16.0
16.49,23.44,42.23,-335.0,-487.0,932.0
17.7,24.41,38.14,-842.0,-899.0,507.0
19.28,24.69,34.14,-957.0,-663.0,-157.0
20.53,24.72,30.26,-796.0,-76.0,-410.0
21.31,23.28,26.45,-239.0,-9.0,-590.0
22.12,20.93,23.04,-385.0,-616.0,-903.0
22.71,17.45,20.39,-799.0,-415.0,-298.0
23.04,12.74,18.64,-566.0,-363.0,-61.0
23.42,3.25,17.19,-525.0,-586.0,-700.0
24.37,-13.0,-17.16,-101.0,-660.0,299.0
27.55,-33.42,-20.89,-475.0,-295.0,799.0
33.3,-48.1,-33.12,-370.0,-918.0,449.0
41.26,-47.42,-46.99,-368.0,-380.0,883.0
35.07,-35.34,-35.06,-452.0,-690.0,474.0
28.93,-14.06,-25.95,-552.0,-217.0,740.0
29.25,8.74,22.35,-643.0,-362.0,605.0
36.74,27.88,21.44,-491.0,-428.0,219.0
,,,,,
49.74,-1.81,-22.77,-960.0,-265.0,234.0
-16.36,10.22,148.44,-388.0,-174.0,958.0
-15.66,6.95,147.73,-233.0,-912.0,233.0
-14.63,3.35,146.75,-236.0,-335.0,654.0
-14.41,2.12,144.67,-688.0,-407.0,77.0
-13.06,1.82,142.1,387.0,418.0,279.0
11.85,3.08,139.06,88.0,515.0,162.0
9.82,8.8,134.87,616.0,463.0,992.0
7.17,13.25,129.88,-400.0,320.0,217.0
4.02,15.27,124.56,-621.0,810.0,374.0
0.84,14.62,119.51,-942.0,541.0,722.0
2.09,14.95,114.64,-40.0,72.0,206.0
4.54,16.98,109.95,-629.0,458.0,414.0
6.62,24.5,104.29,-360.0,924.0,88.0
11.13,41.1,95.78,-17.0,480.0,422.0
29.58,64.89,83.95,-160.0,151.0,662.0
110.5,107.0,72.64,-336.0,678.0,285.0
138.44,117.05,68.68,-965.0,237.0,199.0
118.12,112.02,68.52,-616.0,32.0,406.0
81.8,69.16,70.15,-510.0,-130.0,357.0
64.38,67.17,72.18,-799.0,370.0,664.0
49.23,63.22,74.89,-894.0,108.0,669.0
31.96,51.31,81.03,-258.0,384.0,567.0
22.25,31.34,90.9,-45.0,336.0,680.0
19.55,11.26,99.57,631.0,803.0,202.0
17.13,9.34,102.53,-420.0,-15.0,269.0
20.63,29.13,93.61,262.0,378.0,715.0
32.87,52.98,81.24,-921.0,342.0,450.0
63.66,66.75,72.12,-308.0,142.0,364.0
,,,,,
28.8,45.22,83.34,-395.0,64.0,261.0
-5.48,22.61,148.19,263.0,775.0,724.0
-6.18,32.89,150.43,456.0,737.0,702.0
-5.73,38.21,150.39,153.0,696.0,759.0
-6.03,40.49,149.01,227.0,213.0,705.0
-6.54,38.69,148.38,129.0,192.0,838.0
-6.73,33.66,148.13,412.0,442.0,372.0
-6.72,27.33,146.67,54.0,584.0,824.0
-6.23,20.93,143.32,93.0,990.0,121.0
-5.28,16.21,138.67,240.0,309.0,87.0
-4.15,11.69,133.32,909.0,324.0,405.0
-3.14,6.86,127.2,620.0,197.0,857.0
-2.27,2.21,120.51,857.0,482.0,613.0
1.12,3.25,113.2,411.0,563.0,437.0
0.44,7.76,105.55,-490.0,59.0,182.0
2.57,10.93,98.0,-888.0,82.0,875.0
5.07,14.58,90.69,-42.0,235.0,564.0
7.47,18.2,83.83,-590.0,465.0,584.0
10.06,22.82,77.32,-111.0,568.0,570.0
13.32,27.74,71.01,-581.0,855.0,222.0
16.86,31.47,65.49,-142.0,327.0,832.0
21.22,34.75,60.39,-94.0,-506.0,285.0
25.05,35.53,55.65,-589.0,-142.0,405.0
25.62,-18.48,-49.6,-948.0,-497.0,530.0
30.72,-43.04,-65.18,-265.0,-245.0,879.0
46.52,-60.99,-88.05,-312.0,-408.0,714.0
,,,,,
42.99,37.3,48.77,-251.0,-978.0,716.0
3.97,45.53,57.58,-470.0,-344.0,150.0
6.64,42.88,50.51,-829.0,-312.0,-77.0
5.89,35.27,42.41,-26.0,-670.0,-730.0
2.97,21.92,34.93,-758.0,-394.0,-315.0
0.02,3.42,30.42,-729.0,-898.0,450.0
-1.21,10.44,29.7,-397.0,-14.0,167.0
0.7,-7.34,-29.68,-904.0,-524.0,508.0
6.26,9.16,30.17,-132.0,-260.0,964.0
15.69,30.22,33.33,-399.0,-137.0,411.0
30.52,46.39,38.69,-541.0,-714.0,147.0
48.31,53.85,43.4,-989.0,-666.0,369.0
58.91,54.1,44.11,-334.0,-247.0,-44.0
55.0,50.44,40.14,-314.0,-157.0,-623.0
41.25,42.02,34.59,-598.0,-25.0,-460.0
27.29,25.78,31.38,-873.0,-604.0,-233.0
18.25,2.53,33.05,-153.0,-497.0,451.0
14.61,-23.28,-41.65,-492.0,-329.0,187.0
14.26,-29.68,-49.44,-783.0,-344.0,155.0
14.17,-5.76,-46.51,-963.0,-434.0,466.0
18.9,27.52,45.83,-962.0,-140.0,64.0
33.4,50.21,49.2,-797.0,-975.0,670.0
49.45,55.83,50.03,-174.0,-155.0,942.0
52.94,52.28,45.99,-636.0,-567.0,-967.0
46.66,44.34,39.87,-648.0,-328.0,-397.0
36.38,31.81,35.34,-748.0,-66.0,-595.0
27.07,10.86,34.85,-308.0,-66.0,-236.0
,,,,,
59.15,30.85,31.64,-350.0,-500.0,792.0
6.32,32.88,78.58,-524.0,-648.0,-569.0
3.6,33.69,71.32,-150.0,-929.0,-258.0
0.47,34.28,64.38,-868.0,66.0,17.0
2.79,34.73,57.98,-746.0,-838.0,415.0
6.19,35.21,52.25,-613.0,-713.0,824.0
9.98,36.01,47.26,-348.0,-573.0,51.0
14.17,37.65,43.27,-991.0,-248.0,610.0
19.61,40.52,40.57,-285.0,-811.0,317.0
24.75,42.7,38.4,-189.0,-596.0,-536.0
25.99,40.22,34.59,-43.0,-187.0,-530.0
22.1,31.26,29.82,-554.0,-781.0,-51.0
15.35,13.95,26.41,-494.0,-502.0,-749.0
10.64,-11.59,-27.65,-124.0,-827.0,982.0
8.65,-34.96,-34.83,-688.0,-984.0,627.0
8.88,-45.42,-42.3,-366.0,-69.0,398.0
11.1,-37.16,-41.39,-327.0,-856.0,418.0
15.45,-9.87,-35.8,-901.0,-924.0,382.0
25.79,26.28,36.07,-254.0,-781.0,681.0
54.44,53.25,45.17,-658.0,-764.0,916.0
89.0,54.63,54.12,-389.0,-296.0,521.0
90.63,129.77,50.56,-253.0,-59.0,83.0
79.63,48.84,44.45,-134.0,-420.0,-698.0
58.98,44.51,37.85,-777.0,-27.0,-408.0
36.06,26.12,33.44,-165.0,-885.0,-31.0
24.71,-5.87,-38.16,-260.0,-648.0,710.0
26.64,-41.89,-60.14,-499.0,-561.0,238.0
30.41,-46.32,-71.53,-425.0,-328.0,413.0
24.25,-16.37,-54.53,-2.0,-626.0,784.0
28.29,20.84,44.28,-247.0,-997.0,469.0
46.0,43.98,43.58,-439.0,-546.0,214.0
,,,,,
40.58,24.78,47.25,-985.0,-879.0,322.0
18.19,36.58,126.35,-17.0,283.0,772.0
17.62,42.87,118.31,-616.0,700.0,335.0
14.84,47.71,109.79,-769.0,296.0,313.0
9.04,50.19,101.0,-611.0,-832.0,-44.0
2.0,51.09,92.27,-797.0,-822.0,-148.0
5.2,50.57,83.62,-37.0,308.0,62.0
11.78,49.32,75.34,-616.0,421.0,399.0
17.5,47.45,67.51,-943.0,570.0,763.0
22.19,45.42,60.27,-848.0,899.0,390.0
25.61,42.64,53.48,-252.0,43.0,828.0
27.8,39.16,47.3,-488.0,-54.0,948.0
28.47,35.26,42.27,-292.0,-951.0,967.0
27.36,29.73,38.52,-816.0,-776.0,264.0
24.57,19.0,35.8,-858.0,-966.0,29.0
21.65,0.52,36.32,-995.0,-815.0,-504.0
20.61,-20.69,-43.86,-174.0,-578.0,783.0
22.27,-38.1,-57.27,-658.0,-371.0,961.0
21.55,-35.02,-59.18,-779.0,-764.0,649.0
19.77,-16.67,-51.5,-515.0,-328.0,7.0
22.07,6.61,45.1,-20.0,-339.0,335.0
30.5,29.32,43.37,-778.0,-679.0,700.0
48.47,46.28,45.5,-691.0,-83.0,11.0
72.97,52.4,48.69,-220.0,-222.0,127.0
84.41,50.36,48.58,-910.0,-461.0,126.0
76.02,47.45,44.05,-824.0,-604.0,-404.0
56.91,40.31,39.19,-307.0,-87.0,-837.0
39.65,24.07,38.3,-5.0,-699.0,-469.0
30.23,1.28,44.42,-381.0,-931.0,20.0
,,,,,
42.01,-30.49,-77.48,-280.0,-60.0,655.0
11.24,9.66,143.9,-61.0,169.0,667.0
10.7,13.14,141.19,181.0,559.0,440.0
10.46,20.67,137.48,662.0,865.0,581.0
9.65,28.26,132.25,-438.0,413.0,227.0
8.35,34.11,126.45,-129.0,269.0,965.0
6.56,40.56,119.27,-360.0,95.0,239.0
3.66,44.49,112.1,-135.0,483.0,887.0
0.19,47.38,104.81,-357.0,106.0,845.0
5.16,49.33,97.37,-968.0,926.0,612.0
10.83,50.04,90.1,-205.0,638.0,833.0
16.38,49.78,83.32,-534.0,138.0,976.0
21.32,48.69,76.88,-61.0,536.0,117.0
25.41,46.49,70.74,-181.0,678.0,200.0
28.61,43.84,64.94,-313.0,54.0,323.0
30.91,40.62,59.26,-863.0,708.0,876.0
32.58,36.72,53.77,-637.0,-42.0,243.0
34.3,33.29,49.01,-34.0,-962.0,7.0
36.14,31.18,45.21,-609.0,-741.0,499.0
37.91,29.42,42.42,-952.0,-614.0,380.0
38.97,26.94,40.33,-655.0,-709.0,-985.0
37.94,22.26,38.44,-561.0,-966.0,-467.0
34.41,12.58,38.06,-499.0,-526.0,-501.0
30.4,-3.46,-41.69,-44.0,-164.0,-336.0
28.34,-23.82,-52.28,-424.0,-288.0,910.0
30.18,-45.67,-71.02,-650.0,-682.0,435.0
44.88,-66.16,-92.25,-598.0,-774.0,847.0
102.93,-104.92,-106.62,-343.0,-625.0,383.0
135.82,-112.44,-112.74,-294.0,-718.0,986.0
130.23,-113.1,-113.01,-294.0,-411.0,80.0
,,,,,
45.2,-30.38,-107.74,-922.0,-626.0,889.0
-13.92,17.33,154.7,-899.0,-439.0,973.0
-13.22,13.66,152.71,538.0,57.0,833.0
-12.35,5.9,150.58,920.0,514.0,429.0
11.08,8.67,147.51,330.0,877.0,224.0
10.13,22.09,142.18,-29.0,630.0,373.0
8.8,29.79,135.64,-798.0,271.0,907.0
6.12,34.17,128.05,-622.0,767.0,303.0
2.17,38.02,119.51,-636.0,433.0,245.0
3.17,40.82,110.35,-483.0,362.0,948.0
9.51,41.88,101.17,-441.0,8.0,832.0
15.98,41.68,92.18,-352.0,550.0,723.0
22.28,40.2,83.55,-368.0,561.0,414.0
27.52,37.95,75.8,-169.0,837.0,268.0
31.59,35.41,68.9,-329.0,69.0,80.0
34.58,32.3,62.73,-501.0,331.0,44.0
36.97,29.05,57.15,-633.0,674.0,993.0
39.27,26.2,52.07,-590.0,-148.0,828.0
41.6,24.23,47.62,-735.0,-643.0,522.0
44.16,22.9,43.59,-104.0,-133.0,952.0
46.73,22.08,40.03,-522.0,-412.0,103.0
48.58,21.2,37.34,-935.0,-399.0,-42.0
48.65,19.22,35.7,-594.0,-554.0,-204.0
46.09,14.44,35.8,-392.0,-959.0,-692.0
41.54,5.53,39.18,-741.0,-669.0,-825.0
37.47,-7.84,-48.3,-410.0,-987.0,0.0
35.92,-24.45,-66.09,-102.0,-926.0,501.0
40.37,-43.2,-89.74,-313.0,-96.0,912.0
,,,,,
44.99,2.3,79.82,-599.0,-258.0,516.0
36.52,-24.95,-138.98,-289.0,-271.0,516.0
32.99,-13.58,-136.78,-955.0,-326.0,222.0
31.85,1.88,129.89,-616.0,-372.0,816.0
34.93,17.38,117.82,-649.0,-455.0,691.0
42.49,30.81,100.95,-319.0,-279.0,166.0
55.39,41.35,79.33,-228.0,-908.0,791.0
67.93,44.24,63.52,-867.0,-639.0,623.0
69.9,41.8,59.8,-181.0,-422.0,97.0
65.38,37.98,63.58,-221.0,-885.0,200.0
58.63,32.64,72.74,-54.0,-448.0,205.0
51.7,24.12,88.06,-48.0,-950.0,905.0
46.65,12.99,106.28,-253.0,-445.0,24.0
45.05,4.75,116.87,-986.0,-172.0,867.0
45.89,5.84,114.6,-765.0,-96.0,367.0
49.05,13.64,99.29,-658.0,-606.0,209.0
56.23,22.89,74.4,-529.0,-176.0,586.0
65.77,27.74,54.61,-72.0,-725.0,668.0
71.65,27.77,45.7,-312.0,-134.0,565.0
71.62,26.28,45.65,-325.0,-753.0,942.0
67.47,24.1,52.47,-617.0,-869.0,-108.0
