roll,pitch,yaw,accX,accY,accZ
35.14,-24.54,-168.05,-135.0,-37.0,590.0
34.02,-26.77,-171.93,-469.0,-98.0,618.0
33.0,-28.76,-175.14,-795.0,-973.0,820.0
32.2,-30.5,-177.72,-333.0,-843.0,932.0
31.88,-32.16,-179.29,-343.0,-793.0,866.0
32.24,-33.68,-179.72,-314.0,-845.0,914.0
33.44,-35.08,-178.79,-116.0,-211.0,6.0
35.25,-35.91,-176.55,-240.0,-413.0,491.0
37.85,-36.21,-173.21,-224.0,-444.0,108.0
41.08,-35.73,-168.85,-913.0,-423.0,717.0
44.47,-34.26,-163.53,-357.0,-121.0,232.0
47.64,-31.67,-157.7,-270.0,-480.0,578.0
50.38,-28.32,-151.58,-520.0,-820.0,657.0
52.92,-24.53,-144.75,-848.0,-859.0,877.0
55.41,-19.94,-137.23,-201.0,-902.0,166.0
57.6,-14.34,-130.01,-795.0,-174.0,192.0
59.36,-7.94,-123.6,-561.0,-598.0,140.0
60.88,-0.53,-118.65,-370.0,-918.0,93.0
62.82,-7.4,-116.06,-297.0,-416.0,841.0
64.0,-14.98,-113.92,-284.0,-424.0,941.0
64.92,-21.94,-111.24,-112.0,-921.0,411.0
,,,,,
72.7,73.46,63.7,-662.0,37.0,193.0
22.36,-6.12,-44.33,487.0,679.0,935.0
25.92,-3.5,-56.29,590.0,691.0,706.0
28.9,-0.27,-68.48,-732.0,-427.0,320.0
31.36,-2.96,-81.23,-615.0,-415.0,264.0
33.13,-6.53,-94.45,-42.0,-586.0,90.0
33.99,-10.13,-107.95,-345.0,-568.0,972.0
34.12,-14.07,-120.89,-926.0,-431.0,730.0
33.84,-18.12,-131.82,-350.0,-741.0,85.0
33.33,-21.24,-140.37,-90.0,-166.0,544.0
32.84,-23.16,-146.93,-603.0,-416.0,598.0
32.7,-24.71,-152.04,-813.0,-257.0,987.0
33.09,-26.35,-156.01,-958.0,-809.0,308.0
34.0,-27.93,-159.06,-218.0,-48.0,512.0
35.3,-28.86,-161.25,-590.0,-82.0,473.0
36.76,-29.2,-162.21,-89.0,-905.0,235.0
38.7,-29.5,-161.48,-928.0,-629.0,28.0
40.82,-29.29,-159.04,-134.0,-426.0,121.0
42.68,-28.11,-155.46,-654.0,-872.0,154.0
44.13,-26.37,-150.71,-42.0,-228.0,243.0
45.61,-24.78,-144.81,-793.0,-898.0,634.0
47.13,-22.62,-137.9,-123.0,-851.0,173.0
48.09,-18.65,-131.08,-899.0,-430.0,452.0
48.84,-13.56,-124.9,-158.0,-923.0,699.0
49.62,-7.97,-119.33,-165.0,-480.0,103.0
50.6,-2.07,-113.69,-388.0,-201.0,130.0
51.29,-4.02,-107.49,-791.0,-775.0,29.0
51.36,-10.64,-101.81,-830.0,-863.0,47.0
51.33,-17.91,-97.16,-731.0,-926.0,795.0
,,,,,
63.34,-48.2,-80.66,-90.0,-313.0,888.0
66.59,-46.67,-81.78,-236.0,-461.0,93.0
66.94,-45.74,-77.63,-874.0,-26.0,517.0
70.01,-46.52,-73.72,-756.0,-178.0,495.0
70.59,-47.13,-67.36,-496.0,-144.0,757.0
6.25,27.28,25.01,587.0,523.0,611.0
8.4,24.31,19.14,374.0,275.0,638.0
10.6,21.49,12.43,263.0,0.0,764.0
12.72,18.9,4.94,961.0,730.0,785.0
14.7,-16.4,-3.34,614.0,409.0,898.0
16.5,-14.3,-12.29,218.0,137.0,111.0
18.33,-12.45,-21.93,462.0,936.0,340.0
20.22,-10.45,-32.16,579.0,518.0,550.0
22.11,-8.45,-43.14,909.0,249.0,978.0
24.01,-6.39,-54.8,-88.0,-511.0,165.0
25.92,-3.3,-66.64,-585.0,-627.0,271.0
27.61,-0.33,-78.91,-38.0,-661.0,526.0
28.99,-2.43,-91.69,-14.0,-611.0,484.0
30.01,-5.52,-104.54,-629.0,-608.0,173.0
30.65,-8.92,-116.97,-58.0,-595.0,857.0
31.09,-12.74,-128.3,-632.0,-836.0,420.0
31.67,-16.42,-138.33,-942.0,-116.0,871.0
32.18,-19.63,-146.79,-845.0,-16.0,497.0
32.48,-22.43,-153.68,-335.0,-658.0,554.0
33.01,-25.09,-159.28,-350.0,-269.0,783.0
33.76,-27.39,-163.95,-338.0,-504.0,959.0
34.5,-29.26,-167.59,-707.0,-520.0,17.0
35.43,-30.72,-170.34,-348.0,-709.0,122.0
36.91,-32.28,-171.49,-515.0,-334.0,413.0
38.74,-33.48,-170.95,-167.0,-594.0,995.0
40.98,-34.14,-169.3,-19.0,-974.0,629.0
43.72,-33.97,-166.39,-723.0,-137.0,174.0
46.82,-32.72,-162.24,-489.0,-27.0,720.0
50.05,-30.46,-156.95,-230.0,-722.0,306.0
,,,,,
67.32,-41.68,-69.01,-683.0,-183.0,815.0
31.65,-2.55,-69.76,-338.0,-732.0,433.0
33.5,-0.03,-84.8,-417.0,-357.0,141.0
34.99,-3.32,-99.6,-604.0,-229.0,168.0
35.85,-6.61,-113.59,-397.0,-647.0,863.0
36.83,-10.38,-125.73,-330.0,-228.0,799.0
38.35,-14.63,-135.32,-346.0,-700.0,867.0
39.93,-18.13,-143.89,-722.0,-333.0,823.0
40.65,-20.61,-151.92,-192.0,-798.0,643.0
40.82,-22.92,-157.71,-777.0,-132.0,198.0
41.33,-25.41,-160.96,-952.0,-413.0,238.0
42.32,-27.79,-162.12,-832.0,-876.0,421.0
43.32,-29.1,-161.45,-143.0,-227.0,723.0
44.39,-28.99,-158.71,-633.0,-374.0,98.0
46.14,-28.46,-154.27,-74.0,-772.0,351.0
47.81,-26.79,-148.19,-68.0,-284.0,678.0
49.19,-23.88,-141.31,-941.0,-221.0,917.0
50.62,-20.35,-133.45,-850.0,-646.0,18.0
51.93,-15.84,-124.08,-970.0,-61.0,200.0
53.05,-9.92,-113.49,-797.0,-897.0,338.0
53.26,-1.41,-104.95,-705.0,-76.0,700.0
52.7,-8.55,-97.95,-260.0,-106.0,115.0
51.66,-16.71,-89.64,-19.0,376.0,822.0
49.87,-21.47,-77.83,-317.0,983.0,687.0
,,,,,
57.53,-35.67,-7.72,-783.0,33.0,964.0
55.18,-35.9,-2.82,-150.0,676.0,123.0
51.81,35.81,2.06,-155.0,493.0,176.0
49.08,37.06,7.53,-892.0,16.0,951.0
46.05,39.3,12.87,-151.0,761.0,475.0
33.6,38.88,20.01,-114.0,182.0,553.0
21.05,-4.64,-60.41,976.0,252.0,985.0
22.72,-2.05,-78.47,-170.0,-159.0,18.0
23.62,-1.0,-95.99,-575.0,-877.0,208.0
23.86,-4.58,-112.63,-116.0,-170.0,271.0
23.52,-8.85,-127.24,-142.0,-249.0,14.0
22.99,-12.6,-139.86,-705.0,-7.0,457.0
22.32,-15.37,-150.35,-659.0,-645.0,960.0
21.64,-18.01,-158.19,-761.0,-147.0,218.0
21.35,-20.57,-164.08,-572.0,-877.0,819.0
21.21,-22.42,-168.96,-162.0,-93.0,129.0
21.5,-24.2,-172.7,-420.0,-16.0,177.0
22.16,-25.7,-174.59,-960.0,-272.0,226.0
23.4,-27.1,-173.92,-501.0,-450.0,405.0
26.11,-28.3,-170.54,-146.0,-829.0,730.0
29.23,-26.56,-165.83,-531.0,-438.0,898.0
32.61,-23.37,-159.45,-78.0,-824.0,443.0
36.2,-19.3,-151.36,-408.0,-234.0,39.0
39.46,-14.33,-143.27,-226.0,-163.0,480.0
42.6,-8.58,-135.17,-191.0,-275.0,533.0
45.36,-1.68,-126.92,-52.0,-568.0,525.0
47.78,-6.76,-119.69,-734.0,-512.0,794.0
49.59,-16.55,-113.01,-321.0,-859.0,530.0
50.68,-27.62,-107.57,-919.0,475.0,283.0
48.94,-35.92,-100.23,-196.0,-284.0,-30.0
46.94,-40.66,-93.86,-171.0,-325.0,-640.0
50.96,-42.31,-96.95,-111.0,-304.0,-532.0
54.36,-41.03,-99.79,-358.0,-374.0,-461.0
55.78,-38.9,-100.52,-360.0,-458.0,-47.0
,,,,,
77.15,64.71,54.57,-656.0,101.0,848.0
33.22,-15.64,-33.97,904.0,278.0,963.0
36.08,-10.77,-46.2,317.0,348.0,821.0
37.9,-6.11,-59.3,495.0,498.0,286.0
38.37,-1.42,-73.33,259.0,689.0,390.0
36.97,-3.31,-87.73,40.0,462.0,53.0
34.16,-8.19,-101.16,-461.0,-188.0,226.0
30.76,-12.97,-113.3,-499.0,-914.0,833.0
27.04,-16.4,-124.66,-396.0,-477.0,484.0
23.38,-18.23,-135.59,-899.0,-894.0,866.0
20.52,-19.67,-145.57,-646.0,-413.0,903.0
18.71,-21.21,-154.65,-945.0,-608.0,973.0
17.69,-22.37,-163.03,-466.0,-386.0,958.0
17.65,-23.53,-170.38,-933.0,-181.0,605.0
19.06,-25.4,-175.94,-461.0,-815.0,169.0
21.37,-26.4,-179.41,-86.0,-681.0,943.0
23.7,-26.32,-178.45,-508.0,-474.0,690.0
26.08,-26.25,-176.67,-880.0,-675.0,230.0
28.49,-26.93,-175.71,-243.0,-679.0,650.0
31.2,-27.99,-175.63,-168.0,-868.0,555.0
34.32,-28.56,-176.2,-818.0,-814.0,109.0
37.53,-28.45,-177.61,-635.0,-472.0,728.0
40.99,-27.6,-179.98,-214.0,-940.0,161.0
44.85,-25.93,-176.63,-297.0,-869.0,410.0
48.05,-23.32,-172.5,-668.0,-909.0,695.0
50.47,-20.44,-167.94,-496.0,-585.0,851.0
53.15,-17.29,-162.3,-313.0,-581.0,998.0
55.72,-12.99,-155.34,-902.0,-306.0,62.0
,,,,,
81.96,-18.27,-140.35,-167.0,496.0,206.0
31.02,-19.33,-43.5,132.0,151.0,636.0
35.08,-14.93,-56.62,497.0,589.0,290.0
37.44,-9.19,-69.9,356.0,83.0,813.0
38.59,-3.07,-82.85,778.0,38.0,414.0
38.68,-2.64,-96.07,383.0,793.0,970.0
37.61,-7.56,-109.74,135.0,459.0,543.0
35.43,-12.04,-122.41,-535.0,-101.0,262.0
32.93,-15.8,-134.06,-462.0,-741.0,92.0
29.99,-18.11,-144.68,-113.0,-321.0,299.0
27.36,-19.98,-153.85,-336.0,-183.0,381.0
25.89,-21.87,-161.54,-103.0,-912.0,984.0
25.1,-23.23,-167.9,-267.0,-261.0,106.0
24.72,-23.79,-172.73,-401.0,-589.0,135.0
24.68,-24.45,-175.69,-802.0,-738.0,63.0
24.77,-25.18,-177.74,-144.0,-473.0,959.0
25.0,-25.69,-179.58,-829.0,-76.0,79.0
25.7,-26.6,-178.12,-118.0,-300.0,778.0
26.46,-27.76,-175.83,-852.0,-901.0,994.0
27.53,-29.19,-174.62,-179.0,-279.0,349.0
29.14,-30.54,-174.99,-378.0,-372.0,836.0
31.47,-31.48,-177.07,-471.0,-334.0,277.0
34.65,-31.32,-179.01,-892.0,-963.0,706.0
38.39,-29.31,-173.16,-57.0,-549.0,98.0
42.29,-25.58,-166.08,-184.0,-86.0,238.0
45.99,-20.36,-157.97,-120.0,-308.0,266.0
49.03,-13.67,-149.4,-804.0,-106.0,43.0
51.64,-5.64,-141.64,-589.0,-84.0,734.0
,,,,,
81.74,-11.29,-153.6,-559.0,-41.0,215.0
19.63,-21.9,-16.57,613.0,911.0,12.0
25.09,-15.77,-25.34,595.0,55.0,245.0
30.24,-12.88,-35.43,395.0,504.0,8.0
34.41,-9.82,-47.05,542.0,674.0,794.0
37.52,-4.97,-59.37,938.0,162.0,385.0
39.39,-0.07,-72.66,444.0,468.0,908.0
39.83,-4.72,-87.17,671.0,822.0,353.0
38.6,-9.14,-102.16,263.0,850.0,599.0
36.14,-13.65,-116.11,149.0,321.0,971.0
32.51,-17.3,-128.97,-59.0,-152.0,683.0
28.12,-19.84,-140.38,-794.0,-758.0,703.0
24.02,-22.42,-149.91,-928.0,-16.0,864.0
20.76,-25.6,-158.1,-735.0,-381.0,119.0
18.16,-29.0,-164.8,-302.0,-93.0,131.0
16.48,-31.68,-169.93,-692.0,-217.0,628.0
15.64,-32.97,-173.48,-411.0,-864.0,213.0
15.89,-33.62,-175.28,-824.0,-246.0,261.0
16.98,-34.06,-176.14,-371.0,-473.0,784.0
18.25,-34.26,-177.1,-731.0,-323.0,414.0
19.54,-34.28,-178.46,-974.0,-272.0,941.0
20.95,-34.65,-179.71,-642.0,-275.0,394.0
22.77,-35.99,-177.6,-919.0,-224.0,428.0
25.0,-37.32,-175.94,-472.0,-869.0,106.0
27.84,-38.53,-175.55,-84.0,-567.0,953.0
31.96,-39.72,-177.21,-124.0,-770.0,146.0
36.76,-39.49,-178.91,-428.0,-727.0,586.0
,,,,,
72.65,-42.24,-106.43,-616.0,-566.0,121.0
8.0,7.23,23.57,14.0,316.0,780.0
4.69,6.88,15.0,653.0,475.0,55.0
1.3,7.56,5.41,791.0,173.0,437.0
2.67,-8.67,-4.87,546.0,349.0,725.0
7.33,-9.97,-15.51,957.0,131.0,682.0
12.69,-11.78,-26.22,174.0,557.0,986.0
19.04,-14.17,-37.16,814.0,817.0,997.0
25.51,-15.04,-49.22,360.0,454.0,412.0
31.37,-12.96,-62.4,99.0,337.0,782.0
36.16,-8.62,-75.97,608.0,905.0,903.0
39.42,-3.22,-90.34,921.0,392.0,873.0
40.9,-2.4,-105.86,144.0,492.0,612.0
40.14,-7.78,-121.39,801.0,682.0,772.0
37.65,-13.08,-135.19,-871.0,19.0,192.0
34.06,-17.79,-147.34,-3.0,-753.0,984.0
29.74,-21.21,-157.97,-507.0,-632.0,165.0
25.38,-23.29,-167.26,-269.0,-691.0,462.0
21.72,-24.15,-175.22,-593.0,-606.0,539.0
19.65,-24.92,-178.55,-806.0,-319.0,577.0
19.54,-26.31,-174.89,-684.0,-254.0,797.0
20.68,-27.5,-173.35,-36.0,-422.0,21.0
22.42,-28.23,-172.75,-994.0,-446.0,109.0
24.62,-28.9,-172.58,-974.0,-433.0,104.0
27.01,-29.65,-172.41,-425.0,-507.0,60.0
29.37,-30.39,-172.34,-542.0,-507.0,765.0
31.61,-31.01,-172.46,-914.0,-604.0,634.0
34.1,-31.86,-173.07,-632.0,-759.0,572.0
37.24,-32.45,-174.58,-803.0,-808.0,767.0
40.76,-31.78,-177.41,-464.0,-623.0,332.0
,,,,,
66.47,-51.46,-109.11,-316.0,-300.0,342.0
11.46,-8.13,-20.65,597.0,559.0,379.0
16.55,-7.72,-32.48,559.0,540.0,96.0
21.09,-7.3,-45.08,426.0,734.0,713.0
24.86,-6.75,-58.93,422.0,494.0,515.0
27.83,-4.39,-73.17,309.0,936.0,457.0
30.23,-0.3,-86.66,841.0,441.0,271.0
31.91,-6.39,-99.5,54.0,452.0,218.0
32.37,-10.94,-113.89,875.0,640.0,93.0
31.05,-13.79,-128.39,996.0,170.0,836.0
28.68,-15.92,-141.6,36.0,58.0,776.0
26.06,-18.05,-153.11,-196.0,-782.0,683.0
23.57,-19.95,-163.0,-811.0,-900.0,619.0
21.5,-21.05,-171.62,-887.0,-694.0,486.0
20.59,-22.49,-178.81,-261.0,-382.0,925.0
21.09,-24.0,-176.48,-752.0,-276.0,215.0
22.27,-23.91,-174.56,-615.0,-529.0,217.0
24.03,-23.64,-173.55,-444.0,-124.0,781.0
26.09,-23.8,-172.5,-817.0,-529.0,292.0
28.13,-24.45,-171.32,-969.0,-494.0,616.0
30.23,-25.72,-170.09,-469.0,-263.0,817.0
32.44,-27.28,-169.1,-287.0,-92.0,934.0
34.79,-28.9,-168.5,-957.0,-718.0,221.0
37.5,-30.47,-168.4,-227.0,-235.0,552.0
40.89,-31.43,-169.49,-821.0,-747.0,942.0
44.9,-30.92,-172.25,-318.0,-211.0,208.0
48.76,-28.69,-176.63,-900.0,-279.0,335.0
51.94,-25.23,-178.28,-118.0,-108.0,596.0
,,,,,
71.97,-42.71,-121.45,-545.0,-249.0,695.0
25.47,-18.14,-51.19,77.0,584.0,418.0
28.87,-13.53,-64.86,40.0,881.0,651.0
31.45,-7.98,-79.14,832.0,508.0,754.0
33.04,-2.64,-93.96,990.0,850.0,627.0
33.48,-2.72,-108.77,635.0,173.0,539.0
32.76,-7.96,-122.99,146.0,295.0,318.0
31.29,-13.09,-136.08,-193.0,-626.0,349.0
29.22,-17.02,-148.29,-855.0,-374.0,255.0
26.77,-19.85,-159.35,-234.0,-835.0,280.0
24.37,-22.28,-169.07,-408.0,-278.0,261.0
22.36,-24.44,-177.75,-628.0,-571.0,487.0
20.92,-26.37,-174.26,-287.0,-926.0,329.0
20.4,-27.99,-167.07,-200.0,-129.0,660.0
20.61,-29.23,-161.73,-743.0,-582.0,713.0
21.45,-30.91,-158.7,-489.0,-835.0,551.0
22.74,-31.86,-157.73,-105.0,-794.0,592.0
24.03,-32.05,-157.5,-749.0,-799.0,969.0
25.72,-32.61,-157.64,-253.0,-894.0,463.0
28.14,-33.84,-158.19,-624.0,-745.0,369.0
31.44,-35.0,-159.4,-580.0,-481.0,415.0
35.76,-34.93,-161.65,-137.0,-6.0,610.0
40.57,-33.19,-165.02,-879.0,-123.0,328.0
45.27,-30.52,-169.15,-440.0,-357.0,904.0
55.43,-18.71,-173.79,-723.0,-988.0,809.0
56.88,-12.39,-166.05,-109.0,-387.0,0.0
57.92,-5.26,-158.28,-125.0,-712.0,93.0
58.55,-2.05,-150.36,-762.0,-303.0,518.0
,,,,,
69.66,-41.06,-121.03,-735.0,-972.0,117.0
29.76,-4.64,-142.88,-993.0,-208.0,923.0
27.92,-7.27,-153.7,-515.0,-135.0,46.0
26.11,-9.63,-163.33,-172.0,-796.0,287.0
24.43,-11.01,-171.95,-127.0,-137.0,458.0
23.0,-12.0,-179.61,-230.0,-366.0,482.0
22.26,-13.75,-173.72,-611.0,-815.0,976.0
22.19,-15.81,-168.51,-728.0,-694.0,521.0
22.4,-17.04,-165.08,-246.0,-406.0,600.0
23.29,-18.4,-163.13,-13.0,-988.0,893.0
24.75,-20.17,-162.05,-205.0,-154.0,341.0
26.61,-21.93,-161.18,-395.0,-326.0,774.0
28.51,-23.12,-160.63,-394.0,-252.0,963.0
30.47,-24.22,-160.43,-147.0,-46.0,19.0
32.79,-25.93,-160.94,-219.0,-350.0,517.0
35.49,-27.48,-162.48,-756.0,-321.0,342.0
38.86,-27.77,-165.32,-898.0,-457.0,859.0
42.62,-25.98,-169.51,-227.0,-237.0,21.0
46.54,-23.16,-174.64,-590.0,-724.0,30.0
50.77,-19.25,-179.27,-272.0,-748.0,779.0
54.26,-13.2,-172.65,-376.0,-34.0,661.0
56.95,-6.32,-166.28,-916.0,-184.0,533.0
59.2,-0.39,-159.9,-121.0,-436.0,409.0
61.0,-7.67,-153.13,-109.0,-936.0,339.0
62.55,-15.67,-146.21,-246.0,-242.0,147.0
,,,,,
62.42,-43.24,-63.01,-589.0,645.0,153.0
25.06,-0.61,-52.69,954.0,107.0,355.0
29.1,-2.75,-63.97,769.0,433.0,425.0
32.39,-4.74,-76.49,459.0,846.0,544.0
35.09,-7.51,-90.19,312.0,719.0,39.0
36.94,-11.34,-104.62,862.0,384.0,548.0
37.45,-15.14,-120.04,980.0,174.0,874.0
36.56,-19.11,-135.29,268.0,689.0,883.0
34.64,-23.24,-149.25,-934.0,-945.0,148.0
31.59,-26.42,-161.98,-204.0,-478.0,612.0
27.93,-28.48,-172.89,-150.0,-240.0,192.0
24.53,-30.09,-177.91,-344.0,-200.0,790.0
21.94,-31.26,-170.35,-628.0,-192.0,384.0
20.71,-32.3,-164.93,-524.0,-851.0,958.0
21.31,-33.6,-161.79,-595.0,-923.0,145.0
23.33,-34.34,-160.34,-378.0,-147.0,618.0
25.91,-34.37,-159.68,-132.0,-75.0,947.0
28.56,-34.16,-159.09,-397.0,-951.0,994.0
30.85,-33.92,-158.54,-176.0,-733.0,953.0
32.74,-34.01,-157.94,-565.0,-567.0,987.0
34.64,-34.73,-157.37,-133.0,-476.0,177.0
36.8,-35.79,-157.13,-642.0,-431.0,429.0
39.27,-36.7,-157.48,-910.0,-230.0,748.0
41.87,-37.04,-158.8,-867.0,-716.0,277.0
44.74,-36.8,-161.06,-797.0,-60.0,807.0
47.83,-35.83,-164.3,-668.0,-402.0,370.0
51.02,-33.96,-168.85,-951.0,-550.0,62.0
54.19,-31.21,-174.61,-362.0,-397.0,710.0
,,,,,
80.34,-36.97,-134.49,-740.0,-220.0,677.0
31.14,-5.62,-127.45,712.0,54.0,3.0
31.81,-9.12,-141.34,-378.0,-334.0,777.0
31.88,-12.63,-154.26,-922.0,-639.0,392.0
31.32,-15.69,-166.25,-376.0,-870.0,628.0
30.39,-18.71,-176.97,-746.0,-571.0,487.0
29.43,-22.07,-173.85,-85.0,-457.0,389.0
28.68,-24.99,-166.78,-886.0,-207.0,121.0
28.24,-26.83,-161.94,-691.0,-549.0,775.0
28.27,-28.39,-158.29,-377.0,-47.0,716.0
28.74,-30.17,-155.4,-878.0,-880.0,203.0
30.1,-32.31,-153.33,-190.0,-390.0,395.0
32.07,-33.92,-152.77,-285.0,-507.0,470.0
34.61,-35.0,-153.64,-426.0,-639.0,480.0
37.89,-35.42,-156.02,-507.0,-642.0,519.0
41.04,-34.33,-159.8,-299.0,-738.0,378.0
43.37,-32.12,-164.5,-833.0,-309.0,442.0
45.35,-29.53,-170.08,-566.0,-943.0,926.0
47.07,-26.31,-176.88,-810.0,-387.0,728.0
48.25,-22.44,-175.93,-60.0,-776.0,298.0
49.34,-18.08,-168.67,-632.0,-251.0,397.0
50.8,-12.75,-160.43,-119.0,-835.0,533.0
52.02,-6.1,-152.56,-574.0,-550.0,491.0
53.34,-2.03,-145.59,-522.0,-210.0,700.0
54.42,-10.98,-138.67,-824.0,-767.0,163.0
55.46,-19.58,-132.42,-197.0,-552.0,88.0
56.73,-29.35,-126.41,-936.0,-427.0,850.0
57.76,-39.02,-120.78,-20.0,-745.0,436.0
,,,,,
77.54,-27.5,-127.47,-143.0,833.0,954.0
38.91,-8.15,-129.23,106.0,877.0,356.0
38.04,-12.74,-143.83,701.0,368.0,798.0
35.92,-16.85,-156.95,-584.0,-16.0,156.0
32.84,-20.14,-168.62,-54.0,-616.0,402.0
29.3,-22.82,-178.65,-112.0,-501.0,731.0
25.59,-25.0,-172.89,-647.0,-495.0,-121.0
22.4,-26.51,-166.81,-477.0,-791.0,-144.0
20.2,-27.46,-163.56,-922.0,-442.0,19.0
19.38,-28.69,-161.69,-43.0,-429.0,316.0
19.94,-29.84,-160.1,-124.0,-73.0,170.0
21.46,-30.86,-158.49,-978.0,-1.0,168.0
23.56,-31.89,-157.23,-259.0,-625.0,911.0
25.85,-33.18,-156.45,-945.0,-135.0,682.0
28.24,-34.77,-156.61,-66.0,-498.0,682.0
31.35,-36.42,-158.07,-926.0,-882.0,171.0
36.02,-37.4,-161.42,-966.0,-954.0,192.0
41.26,-36.04,-166.79,-978.0,-658.0,719.0
45.62,-32.47,-173.34,-646.0,-337.0,46.0
49.36,-27.72,-179.26,-529.0,-966.0,295.0
52.69,-22.04,-171.15,-593.0,-389.0,346.0
55.58,-15.52,-162.84,-300.0,-281.0,841.0
57.3,-7.21,-155.02,-177.0,-665.0,664.0
58.93,-2.36,-148.73,-856.0,-133.0,161.0
61.11,-10.92,-143.59,-35.0,-244.0,152.0
63.04,-18.81,-138.75,-583.0,-821.0,50.0
64.48,-26.72,-133.74,-445.0,-839.0,745.0
,,,,,
69.57,-39.57,-122.41,-919.0,-753.0,684.0
70.13,-36.56,-124.26,-191.0,-142.0,131.0
72.0,-34.24,-127.56,-630.0,-641.0,689.0
76.21,-30.14,-134.49,-67.0,417.0,350.0
77.0,-28.85,-134.86,-872.0,793.0,928.0
77.7,-28.91,-130.27,-811.0,789.0,667.0
3.47,23.27,4.1,304.0,450.0,411.0
0.03,-22.07,-1.57,702.0,284.0,749.0
3.7,-20.76,-8.43,290.0,13.0,277.0
7.56,-19.17,-16.28,907.0,718.0,835.0
11.44,-16.83,-24.92,368.0,149.0,144.0
15.3,-13.86,-34.23,971.0,128.0,293.0
19.06,-10.91,-44.04,159.0,882.0,417.0
22.5,-7.95,-54.34,206.0,645.0,554.0
25.65,-4.88,-65.18,244.0,109.0,555.0
28.52,-1.23,-76.45,108.0,380.0,544.0
30.83,-3.01,-87.88,977.0,369.0,525.0
32.49,-7.21,-100.0,493.0,219.0,275.0
33.55,-11.33,-112.36,-524.0,-99.0,819.0
33.83,-15.18,-124.71,-625.0,-285.0,583.0
33.42,-18.62,-136.85,-685.0,-538.0,349.0
32.61,-21.98,-148.11,-399.0,-945.0,988.0
31.65,-25.0,-158.75,-854.0,-472.0,603.0
30.65,-27.26,-168.98,-18.0,-167.0,923.0
30.33,-29.33,-177.55,-850.0,-154.0,417.0
30.77,-31.2,-176.32,-606.0,-949.0,505.0
31.47,-32.84,-171.77,-93.0,-134.0,768.0
32.41,-34.24,-168.56,-558.0,-117.0,166.0
33.8,-35.77,-166.18,-505.0,-891.0,421.0
35.3,-37.19,-164.32,-577.0,-508.0,474.0
36.71,-37.75,-163.53,-815.0,-169.0,503.0
38.28,-37.65,-163.91,-429.0,-748.0,528.0
40.19,-37.43,-165.24,-528.0,-148.0,905.0
42.16,-36.62,-167.7,-295.0,-693.0,644.0
44.41,-34.86,-171.13,-988.0,-532.0,243.0
,,,,,
68.74,-49.78,-114.08,-311.0,-377.0,686.0
11.77,-18.4,-30.12,774.0,97.0,844.0
15.03,-14.4,-40.04,832.0,55.0,915.0
18.69,-7.48,-49.57,55.0,482.0,599.0
22.69,-2.78,-60.17,768.0,350.0,402.0
26.18,-0.08,-72.12,765.0,206.0,593.0
29.12,-4.0,-84.37,169.0,430.0,477.0
31.32,-8.4,-96.86,395.0,532.0,576.0
33.06,-12.9,-109.66,607.0,287.0,350.0
34.38,-17.14,-122.85,-47.0,-947.0,159.0
34.79,-20.58,-136.71,-405.0,-878.0,750.0
34.5,-23.48,-150.57,-614.0,-154.0,729.0
33.61,-26.35,-163.0,-73.0,-405.0,757.0
32.07,-28.6,-173.83,-477.0,-868.0,581.0
30.18,-30.11,-177.64,-795.0,-310.0,-355.0
28.76,-31.97,-171.56,-675.0,-819.0,-479.0
28.49,-34.1,-167.68,-724.0,-149.0,452.0
29.6,-36.47,-164.9,-784.0,-958.0,401.0
31.23,-38.33,-162.42,-733.0,-433.0,514.0
32.15,-38.96,-160.32,-903.0,-164.0,247.0
32.63,-39.11,-159.04,-808.0,-735.0,89.0
33.77,-39.76,-158.78,-822.0,-473.0,438.0
36.1,-40.95,-159.67,-100.0,-756.0,66.0
39.19,-41.48,-162.08,-786.0,-825.0,793.0
42.65,-40.53,-166.44,-221.0,-691.0,429.0
46.4,-37.68,-172.5,-545.0,-724.0,588.0
49.78,-33.07,-179.49,-760.0,-670.0,556.0
52.38,-27.3,-173.03,-842.0,-733.0,540.0
,,,,,
63.18,-37.5,-113.49,-178.0,-935.0,330.0
12.56,-19.02,-32.01,170.0,589.0,342.0
16.97,-17.32,-43.31,582.0,743.0,515.0
21.67,-15.23,-55.44,521.0,443.0,509.0
26.1,-12.28,-68.1,823.0,780.0,285.0
29.92,-8.65,-81.41,371.0,748.0,960.0
32.78,-4.74,-95.31,747.0,779.0,576.0
34.51,-0.19,-109.21,58.0,438.0,191.0
35.03,-4.37,-122.8,412.0,30.0,930.0
34.45,-8.35,-135.95,-565.0,-411.0,751.0
32.92,-11.82,-148.11,-238.0,-993.0,567.0
31.1,-15.45,-159.09,-71.0,-115.0,90.0
29.17,-18.36,-168.7,-107.0,-126.0,575.0
27.23,-20.76,-176.34,-277.0,-879.0,830.0
26.15,-22.76,-177.65,-187.0,-613.0,608.0
26.21,-23.37,-173.49,-696.0,-38.0,990.0
26.56,-23.39,-170.22,-364.0,-850.0,833.0
27.03,-24.53,-166.7,-659.0,-836.0,340.0
27.43,-26.65,-163.29,-589.0,-568.0,194.0
27.59,-28.58,-160.42,-361.0,-415.0,431.0
27.92,-30.55,-158.02,-744.0,-261.0,637.0
28.51,-31.92,-156.61,-927.0,-694.0,481.0
